ID,Name,Nation,Club,League,Position,Age,Height,Weight,Overall,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Att work rate,Def work rate,Preferred foot,Skill moves,Weak foot,Gender
263313,Paul Mensah,Ghana,Blau-Weiss Linz,Ö. Bundesliga,RW,24,178,72,58,75,52,51,62,24,46,High,Low,Right,3,3,M
272962,Naeem Mohammed,Ghana,Halmstads BK,Allsvenskan,ST,27,175,77,58,82,56,42,64,24,51,Medium,Medium,Right,3,3,M
266210,Gavin Molloy,Republic of Ireland,Shelbourne,SSE Airtricity PD,CB,22,179,77,58,51,53,53,56,57,62,Medium,Medium,Right,2,3,M
271047,Alex Monis,United States,Chicago Fire FC,MLS,RM,20,168,60,58,71,48,52,60,29,42,High,Low,Right,3,2,M
248340,Bader Monshi,Saudi Arabia,Damac FC,ROSHN Saudi League,CM,24,174,73,58,63,44,54,60,56,62,Medium,Medium,Right,2,2,M
243596,Niall Morahan,Republic of Ireland,Sligo Rovers,SSE Airtricity PD,CDM,23,176,66,58,58,50,57,59,55,57,Medium,Medium,Right,2,3,M
264120,Andrew Moran,Republic of Ireland,Blackburn Rovers,EFL Championship,CAM,20,177,73,58,61,54,54,63,39,47,Medium,Medium,Right,3,2,M
275297,Liam Morrison,Scotland,Wigan Athletic,EFL League One,CB,20,183,75,58,55,31,40,47,61,56,Medium,Medium,Right,2,3,M
251598,Jaly Mouaddib,France,FC Botoșani,SUPERLIGA,CM,24,171,65,58,67,50,57,62,46,55,Medium,Medium,Right,3,3,M
268604,Jacob Muir,Australia,Perth Glory,A-League,CB,21,183,75,58,53,27,45,46,56,68,Medium,Medium,Right,2,3,M
263411,Jamie Mullins,Republic of Ireland,Brighton,Premier League,CAM,19,171,60,58,57,54,51,64,28,40,Medium,Low,Right,3,3,M
256558,Cristóbal Muñoz,Chile,Audax Italiano,Sudamericana,CB,24,184,75,58,63,22,30,34,59,64,Medium,Medium,Right,2,2,M
269724,Eric N'Jo,France,ESTAC Troyes,Ligue 2 BKT,CB,19,187,80,58,54,29,39,39,62,50,Medium,Medium,Right,2,3,M
228199,Halicharan Narzary,India,Bengaluru FC,Hero ISL,LW,29,179,66,58,79,54,52,59,34,60,Low,Medium,Left,2,3,M
268102,Stephan Negru,Republic of Ireland,Oxford United,EFL League One,CB,21,186,74,58,54,25,41,46,57,64,Low,Medium,Right,2,2,M
267796,Serge Ngoma,United States,Red Bulls,MLS,RM,18,178,75,58,90,47,47,62,38,57,High,Medium,Right,4,3,M
270460,Abdulaziz Noor,Sudan,Al Wehda,ROSHN Saudi League,LM,24,174,57,58,77,51,52,58,30,54,High,Medium,Left,3,4,M
262173,Runar Norheim,Norway,Tromsø IL,Eliteserien,CAM,18,175,65,58,65,48,54,63,46,45,Medium,Medium,Right,3,3,M
242215,David Norman Jr.,Canada,St. Pats,SSE Airtricity PD,CB,25,188,81,58,60,40,49,53,57,63,Medium,Medium,Left,2,3,M
257206,Mitchy Ntelo,Belgium,Sp. Charleroi,1A Pro League,ST,22,183,77,58,79,54,39,60,18,63,Medium,High,Right,2,3,M
186849,Jim O'Brien,Scotland,Notts County,EFL League Two,CM,36,183,64,58,43,57,60,59,51,63,Medium,Medium,Right,3,4,M
269930,Gatlin O'Donkor,England,Oxford United,EFL League One,ST,19,183,64,58,72,58,44,61,25,62,Medium,Medium,Left,2,3,M
273013,Gino Olguin,Argentina,Central Córdoba,LPF,CM,23,181,77,58,65,48,59,58,52,58,Medium,Medium,Right,2,2,M
274038,Nicolas-Bernd Oliveira,Germany,Hamburger SV,Bundesliga 2,RB,19,187,81,58,68,32,50,55,54,55,Medium,Medium,Right,2,3,M
266266,Filip Olsson,Sweden,IK Sirius,Allsvenskan,CM,24,188,80,58,71,51,56,58,49,57,Medium,Medium,Right,2,3,M
248067,Oskar Opsahl,Norway,Tromsø IL,Eliteserien,LWB,22,178,64,58,73,39,51,57,52,58,High,Medium,Left,2,3,M
262831,Danilo Orsi,England,Crawley Town,EFL League Two,ST,27,188,73,58,73,57,46,59,24,60,High,Medium,Right,3,3,M
252538,Lorenz Otto,Germany,SSV Ulm 1846,3. Liga,GK,22,189,83,58,61,56,54,59,26,57,Medium,Medium,Right,1,2,M
257624,Tunde Owolabi,Belgium,Cork City,SSE Airtricity PD,ST,28,183,76,58,82,57,41,56,34,67,Medium,Low,Right,2,3,M
258740,Andrea Padula,Italy,FCU 1948,SUPERLIGA,LB,27,183,73,58,65,31,48,56,54,61,Medium,Medium,Right,2,3,M
248033,Dan Panait,Romania,SC Oțelul Galați,SUPERLIGA,LB,26,174,78,58,72,25,51,56,51,60,Medium,Medium,Left,2,3,M
236546,Ishan Pandita,India,Kerala Blasters,Hero ISL,ST,25,182,78,58,70,57,48,56,23,62,High,Low,Right,2,3,M
165889,Park Chu Young,Korea Republic,Ulsan Hyundai,K League 1,ST,38,182,75,58,43,60,60,57,35,52,High,Low,Right,3,4,M
271939,Stefan Parkes,England,Fulham,Premier League,LB,19,182,78,58,59,35,45,53,58,62,Medium,Medium,Left,2,2,M
261948,Alex Parsons,Australia,Brisbane Roar,A-League,RM,23,180,75,58,84,57,48,63,24,52,High,Low,Left,3,3,M
276122,Alem Pasic,Austria,Blau-Weiss Linz,Ö. Bundesliga,CB,26,194,82,58,63,26,32,32,59,68,Low,High,Right,2,2,M
236589,Sebastian Pasquali,Australia,Western United,A-League,CM,24,176,70,58,55,49,59,62,54,55,Medium,Medium,Right,3,4,M
243166,Ben Paton,Canada,Ross County,cinch Prem,LB,23,175,67,58,69,49,54,59,53,57,Medium,Medium,Left,2,3,M
254518,Adam Petersson,Sweden,Mjällby AIF,Allsvenskan,CM,23,175,70,58,64,52,54,60,54,57,Medium,Medium,Right,2,2,M
259668,Alexandre Pierre,Haiti,Strasbourg,Ligue 1 Uber Eats,GK,22,190,83,58,59,56,62,59,19,58,Medium,Medium,Right,1,3,M
263293,Finlay Pollock,Scotland,Hearts,cinch Prem,CAM,19,178,68,58,68,46,55,62,40,48,High,Medium,Right,2,3,M
275648,Alexandru Pop,Romania,SC Oțelul Galați,SUPERLIGA,RW,23,180,78,58,73,59,48,59,22,61,Medium,Medium,Right,3,3,M
253752,Kristian Popovic,Australia,Macarthur FC,A-League,CDM,22,185,80,58,67,42,53,52,55,66,Medium,High,Right,2,3,M
264579,Freddie Potts,England,Wycombe,EFL League One,CDM,20,183,70,58,53,40,55,53,55,65,Medium,Medium,Right,2,3,M
236446,Jacob Pryts Larsen,Denmark,Silkeborg IF,3F Superliga,GK,25,191,88,58,56,55,64,59,24,58,Medium,Medium,Right,1,2,M
276674,Fotis Pseftis,Greece,FC Lugano,CSSL,GK,20,191,86,58,59,56,61,60,22,58,Medium,Medium,Right,1,3,M
261031,Ahmed Qasem,Sweden,IF Elfsborg,Allsvenskan,CAM,20,178,72,58,69,50,54,63,34,55,Low,Medium,Left,3,3,M
263569,Ghjuvanni Quilichini,France,AC Ajaccio,Ligue 2 BKT,GK,21,185,79,58,57,55,60,65,25,61,Medium,Medium,Right,1,2,M
261357,Abdullah Radif,Saudi Arabia,Al Shabab,ROSHN Saudi League,ST,20,188,67,58,79,54,34,49,22,64,Medium,Medium,Right,2,3,M
248325,TP Rehenesh,India,Jamshedpur FC,Hero ISL,GK,30,180,75,58,57,58,56,59,39,57,Medium,Medium,Right,1,2,M
256229,Jan Reichert,Germany,1. FC Nürnberg,Bundesliga 2,GK,22,191,86,58,61,57,58,59,29,55,Medium,Medium,Right,1,2,M
271083,Thomas Rekdal,Norway,Odds BK,Eliteserien,CM,22,179,71,58,66,52,60,59,42,56,Medium,Medium,Left,2,3,M
247347,Justin Rennicks,United States,New England,MLS,ST,24,180,75,58,68,58,46,55,24,56,High,Medium,Left,2,3,M
248274,Laldinliana Renthlei,India,Odisha FC,Hero ISL,RB,25,175,68,58,72,27,41,50,54,68,Medium,Medium,Right,2,3,M
214525,David Richards,Wales,St. Johnstone,cinch Prem,GK,29,186,78,58,57,56,56,61,35,55,Medium,Medium,Right,1,2,M
276496,Alessandro Riep,Chile,Audax Italiano,Sudamericana,RW,20,174,68,58,74,50,51,62,23,44,Medium,Medium,Right,2,3,M
259677,Alex Robertson,Australia,Portsmouth,EFL League One,CM,20,180,66,58,64,47,57,61,50,51,Medium,Medium,Right,2,3,M
257277,Zach Robinson,England,Dundee FC,cinch Prem,ST,21,185,78,58,71,56,46,60,26,59,Medium,Medium,Right,2,3,M
264275,Jack Robinson,England,Carlisle United,EFL League One,CB,22,190,79,58,60,26,46,50,57,68,Medium,Medium,Left,2,2,M
264097,Alex Rodríguez,Spain,Getafe CF,LALIGA EA SPORTS,RWB,21,178,73,58,58,26,47,54,56,55,Medium,Medium,Right,2,3,M
274860,Víctor Rojas,Paraguay,S. Ameliano,Sudamericana,LB,19,177,66,58,62,25,49,51,54,52,High,High,Left,2,2,M
272773,Vilmer Rönnberg,Sweden,Varbergs BoIS,Allsvenskan,CB,21,193,88,58,68,31,46,42,56,67,Medium,Medium,Left,2,3,M
267601,Håkon Røsten,Norway,Rosenborg BK,Eliteserien,CB,18,192,82,58,49,33,41,45,57,60,Medium,Medium,Right,2,2,M
262048,Hormipam Ruivah,India,Kerala Blasters,Hero ISL,CB,22,180,75,58,64,35,43,51,58,68,Low,Medium,Right,2,3,M
257816,Andrei Rus,Romania,SC Oțelul Galați,SUPERLIGA,RB,23,176,78,58,73,30,42,48,53,59,Medium,Medium,Right,2,3,M
260616,Adam Saldaña,United States,LA Galaxy,MLS,CDM,21,173,66,58,57,49,57,60,50,63,High,High,Right,3,4,M
275461,Dilan Salgado,Chile,Palestino,Sudamericana,RM,20,175,78,58,71,52,53,57,33,66,High,Medium,Right,3,3,M
275145,Sais Santibáñez,Peru,UCV,Sudamericana,CB,20,169,65,58,66,28,45,43,61,52,Medium,High,Left,2,3,M
244425,Marcel Schantl,Austria,Blau-Weiss Linz,Ö. Bundesliga,CM,23,182,67,58,62,46,57,59,55,57,Medium,Medium,Right,2,3,M
277231,Fabian Scherger,Germany,Unterhaching,3. Liga,GK,21,188,79,58,59,58,56,59,56,58,Medium,Medium,Left,1,4,M
269992,Julius Schmid,Germany,1860 München,3. Liga,GK,22,185,85,58,54,59,53,58,35,59,Medium,Medium,Right,1,3,M
268260,Philipp Schulz,Germany,1. FSV Mainz 05,Bundesliga,CDM,18,185,80,58,54,41,52,53,59,62,Medium,Medium,Right,2,3,M
251006,Joel Senior,England,Morecambe,EFL League Two,RWB,24,175,70,58,70,33,44,56,54,60,Medium,Medium,Right,2,2,M
264403,Laurens Serpe,Italy,Spezia,Serie BKT,CB,22,193,82,58,49,30,36,39,61,60,Low,High,Right,2,2,M
263487,Shi Yan,China PR,Tianjin JMT FC,CSL,LM,21,170,63,58,69,48,52,61,36,48,High,Medium,Right,3,3,M
233524,Udanta Singh,India,FC Goa,Hero ISL,RM,27,170,66,58,86,52,49,59,32,60,High,Low,Right,3,3,M
259730,Mehtab Singh,India,Mumbai City FC,Hero ISL,CB,25,180,73,58,67,31,33,35,59,68,Low,High,Right,2,3,M
259560,Naorem Mahesh Singh,India,East Bengal,Hero ISL,LM,24,175,59,58,74,55,53,56,31,58,Medium,Medium,Left,3,3,M
271434,Filipe Sissé,Portugal,Varbergs BoIS,Allsvenskan,CM,22,180,71,58,67,46,56,61,48,54,Medium,Medium,Left,2,3,M
264273,Henrik Skogvold,Norway,Lillestrøm SK,Eliteserien,ST,19,177,67,58,76,57,52,62,36,51,Medium,Medium,Right,3,3,M
246008,Jerry Skotadis,Australia,Macarthur FC,A-League,CDM,23,178,73,58,70,46,52,59,53,63,Medium,Medium,Right,2,3,M
276757,Kacper Skwierczyński,Poland,Ruch Chorzów,PKO BP Ekstraklasa,LM,20,177,71,58,80,50,52,60,29,47,Medium,Medium,Right,2,2,M
275752,Andreas Smed,Denmark,Hvidovre IF,3F Superliga,LW,26,174,69,58,66,54,47,62,22,50,Medium,Medium,Right,2,2,M
186352,Tommy Smith,New Zealand,MK Dons,EFL League Two,CB,33,188,82,58,42,37,48,46,57,65,Medium,Medium,Left,2,2,M
273889,Tom Smith,England,Colchester,EFL League Two,GK,21,188,81,58,59,56,58,60,34,56,Medium,Medium,Right,1,3,M
236716,Mark Spenkelink,Holland,RKC Waalwijk,Eredivisie,GK,26,196,86,58,60,59,59,62,32,58,Medium,Medium,Right,1,4,M
231861,Mason Stajduhar,United States,Orlando City,MLS,GK,26,188,91,58,59,56,58,60,33,57,Medium,Medium,Right,1,2,M
241245,Apostolos Stamatelopoulos,Australia,Newcastle Jets,A-League,ST,24,184,84,58,56,60,41,50,28,67,Medium,Low,Right,2,3,M
265581,Harry Steele,Australia,Central Coast,A-League,CM,21,181,75,58,65,44,57,56,53,59,Medium,High,Left,2,4,M
271081,Maksim Stjopin,Finland,HJK Helsinki,Finnliiga,RW,20,178,68,58,74,53,52,61,15,45,Medium,Medium,Left,3,3,M
277368,Josh Stones,England,Wigan Athletic,EFL League One,ST,20,178,73,58,70,57,39,56,24,68,Medium,Medium,Right,2,3,M
241342,Su Yuanjie,China PR,Tianjin JMT FC,CSL,LB,28,179,70,58,75,50,51,62,51,56,Medium,Medium,Right,3,3,M
241863,Yahya Sunbul,Saudi Arabia,Al Raed,ROSHN Saudi League,RM,25,175,72,58,75,48,51,60,40,59,Medium,Medium,Right,3,3,M
276878,Jakub Szymański,Poland,Widzew Łódź,PKO BP Ekstraklasa,GK,23,190,83,58,62,60,64,51,23,60,Medium,Medium,Right,1,2,M
244498,Karol Szymański,Poland,Piast Gliwice,PKO BP Ekstraklasa,GK,30,192,92,58,61,59,58,57,24,56,Medium,Medium,Right,1,2,M
266122,Joel Tabiner,England,Crewe Alexandra,EFL League Two,CM,20,178,66,58,70,50,56,63,45,57,Medium,Medium,Left,3,4,M
253476,Deepak Tangri,India,ATK Mohun Bagan,Hero ISL,CDM,24,179,69,58,68,38,49,52,56,75,Low,Medium,Right,2,3,M
269175,Ollie Tanner,England,Cardiff City,EFL Championship,RM,21,177,69,58,74,53,52,60,23,51,High,Medium,Left,3,2,M
273586,Omar Taylor-Clarke,Wales,Bristol City,EFL Championship,CDM,20,174,61,58,70,48,54,61,54,57,Medium,Medium,Right,2,3,M
262845,Róbert Thorkelsson,Iceland,CF Montréal,MLS,CB,21,188,77,58,63,24,42,50,58,63,Medium,Medium,Left,2,2,M
252475,Elliot Thorpe,Wales,Shrewsbury,EFL League One,RWB,23,178,70,58,65,49,58,55,52,52,Medium,Medium,Right,2,2,M
271514,Thijs Timmermans,Holland,St. Pats,SSE Airtricity PD,CM,25,184,79,58,60,51,57,58,42,64,Medium,Medium,Right,2,3,M
215808,Cătălin Țîră,Romania,FC Dinamo 1948,SUPERLIGA,ST,29,190,80,58,57,59,49,59,25,69,Low,Low,Right,2,3,M
246119,Ask Tjærandsen-Skau,Norway,FK Bodø/Glimt,Eliteserien,CM,22,175,70,58,72,48,58,62,51,57,Medium,Medium,Left,2,3,M
235704,Sam Todd,Republic of Ireland,Derry City,SSE Airtricity PD,CB,25,185,76,58,33,26,41,40,56,73,Low,High,Left,2,3,M
275807,Hubert Tomalski,Poland,Puszcza,PKO BP Ekstraklasa,LW,30,171,70,58,65,53,56,62,31,73,Medium,Medium,Right,3,4,M
270940,Fabio Torsiello,Italy,SV Darmstadt 98,Bundesliga,ST,18,178,73,58,64,59,41,60,24,48,Medium,Medium,Right,3,3,M
267989,Ángel Vaca,Bolivia,Guabirá,Sudamericana,ST,21,180,78,58,55,61,53,57,30,61,High,Low,Right,3,3,M
259106,VP Suhair,India,East Bengal,Hero ISL,RM,31,174,74,58,72,54,51,59,31,66,High,Low,Right,3,3,M
272963,Andreas Vaher,Estonia,SC Freiburg II,3. Liga,CB,19,190,78,58,61,30,46,49,57,62,Medium,Medium,Right,2,3,M
274921,Javier Vallejos,Paraguay,Tacuary,Sudamericana,CB,19,187,72,58,58,22,26,32,59,67,Medium,High,Right,2,3,M
264537,Miguel Angel Villarroel,Bolivia,Bolívar,Libertadores,CAM,20,176,65,58,72,52,57,60,50,57,Medium,Medium,Right,3,3,M
275090,Lars Villiger,Switzerland,FC Luzern,CSSL,ST,20,190,85,58,57,58,40,54,24,66,Medium,Medium,Right,2,3,M
271046,Niko Vukancic,Germany,FC Erzgebirge Aue,3. Liga,CB,21,186,81,58,54,34,43,46,57,65,Medium,Medium,Right,2,3,M
276118,Aurel Wagbe,Germany,Holstein Kiel,Bundesliga 2,LW,19,191,80,58,81,41,52,60,49,66,Medium,Medium,Left,2,3,M
261390,Charlie Webster,England,sc Heerenveen,Eredivisie,CM,19,177,67,58,67,54,59,65,47,50,Medium,Medium,Right,3,3,M
235143,Miles Welch-Hayes,England,Livingston,cinch Prem,CB,27,180,77,58,72,37,47,52,56,68,Low,Medium,Right,2,2,M
277015,Max Wendt,Germany,SV Darmstadt 98,Bundesliga,GK,18,180,78,58,59,54,56,61,28,58,Medium,Medium,Right,1,3,M
227616,Amund Wichne,Norway,FK Haugesund,Eliteserien,GK,26,182,79,58,59,56,60,61,45,56,Medium,Medium,Right,1,3,M
258792,George Wickens,England,Fulham,Premier League,GK,22,194,81,58,58,57,62,61,30,55,Medium,Medium,Right,1,2,M
264517,Adam Wikman,Sweden,IK Sirius,Allsvenskan,CM,20,178,66,58,67,47,55,62,56,50,Medium,Medium,Left,2,3,M
262079,Zac Williams,Wales,Crewe Alexandra,EFL League Two,LB,19,184,78,58,65,36,47,51,57,63,Medium,Medium,Left,2,3,M
275442,Mauricio Willimann,Switzerland,FC Luzern,CSSL,CB,20,183,81,58,63,27,35,45,57,69,Medium,High,Right,2,2,M
223167,Donovan Wilson,England,Grimsby Town,EFL League Two,ST,26,180,70,58,76,57,47,58,22,62,Medium,Medium,Left,2,3,M
275987,Nathan Wood,Wales,Newport County,EFL League Two,LM,26,186,82,58,72,53,54,58,39,61,High,Medium,Left,3,3,M
275804,Krzysztof Wróblewski,Poland,Puszcza,PKO BP Ekstraklasa,GK,21,188,77,58,61,54,59,66,19,55,Medium,Medium,Right,1,1,M
243117,Xie Weijun,China PR,Tianjin JMT FC,CSL,ST,26,190,79,58,71,55,48,54,24,65,Medium,Low,Right,2,3,M
257493,Xu Haofeng,China PR,Shenzhen FC,CSL,RB,24,182,67,58,65,27,42,51,56,60,Medium,Medium,Right,2,2,M
216741,Yang Mingyang,Switzerland,Nantong Zhiyun FC,CSL,CM,28,172,63,58,63,48,57,64,50,51,Medium,Medium,Right,2,3,M
228076,Yang Zexiang,China PR,Shanghai Shenhua,CSL,RB,29,180,72,58,62,54,54,58,56,63,Medium,High,Right,2,2,M
222181,Yang Boyu,China PR,Shenzhen FC,CSL,CB,34,187,82,58,39,29,34,41,60,69,Low,Medium,Right,2,2,M
250840,Karifa Yao,Canada,Whitecaps FC,MLS,CB,23,188,81,58,68,23,37,36,56,68,Medium,Medium,Right,2,2,M
248839,Jake Young,England,Swindon Town,EFL League Two,ST,22,186,77,58,79,58,42,57,24,63,Medium,Medium,Right,3,2,M
247874,Griffin Yow,United States,KVC Westerlo,1A Pro League,RM,21,173,66,58,65,54,52,59,20,46,Medium,Low,Right,2,3,M
224673,Zhang Li,China PR,Changchun Yatai,CSL,CM,34,172,71,58,53,48,57,59,61,60,Medium,Medium,Right,2,3,M
181964,Zhu Ting,China PR,Dalian Pro,CSL,RB,38,178,67,58,42,50,56,60,55,63,Medium,Low,Right,2,2,M
264460,Petar Zovko,Bosnia and Herzegovina,Spezia,Serie BKT,GK,21,192,85,58,55,59,60,66,21,55,Medium,Medium,Left,1,2,M
242137,Hassan Abu Sharara,Saudi Arabia,Damac FC,ROSHN Saudi League,CAM,26,163,60,57,70,43,56,61,27,37,High,Low,Right,3,3,M
276276,Mihai Adăscăliței,Romania,SC Oțelul Galați,SUPERLIGA,CM,29,180,80,57,57,44,57,57,50,63,Medium,Medium,Right,3,4,M
233215,Corey Addai,Jamaica,Crawley Town,EFL League Two,GK,26,203,77,57,59,55,57,57,22,56,Medium,Medium,Right,1,2,M
271075,Nathaniel Adjei,Ghana,Hammarby IF,Allsvenskan,CB,21,186,77,57,78,25,42,46,55,62,Medium,Medium,Right,2,3,M
270932,Jesper Adolfsson,Sweden,Mjällby AIF,Allsvenskan,CB,24,182,78,57,71,27,43,44,56,61,Medium,Medium,Right,2,3,M
259469,Jonathan Ægidius,Denmark,Brøndby IF,3F Superliga,GK,21,185,71,57,59,55,54,59,27,56,Medium,Medium,Right,1,2,M
255836,Malek Al Abdulmunem,Saudi Arabia,Al Fayha,ROSHN Saudi League,ST,25,185,77,57,75,54,39,58,19,54,High,Medium,Right,2,3,M
255175,Thamer Al Ali,Saudi Arabia,Al Wehda,ROSHN Saudi League,LM,25,177,63,57,76,53,48,59,25,51,High,Medium,Right,3,2,M
225198,Ahmad Al Habib,Saudi Arabia,Abha Club,ROSHN Saudi League,CB,30,185,83,57,47,32,36,47,57,66,Low,Medium,Right,2,3,M
246795,Yousef Al Harbi,Saudi Arabia,Al Wehda,ROSHN Saudi League,CDM,26,170,65,57,61,37,51,59,54,61,Low,Medium,Right,2,3,M
262288,Abdulrahman Al Harthi,Saudi Arabia,Al Tai,ROSHN Saudi League,RM,25,170,63,57,72,49,52,59,24,49,Medium,Medium,Right,2,3,M
263337,Sultan Al Manthari,United Arab Emirates,Al Ain FC,United Emirates League,GK,28,187,84,57,61,55,50,57,30,59,Medium,Medium,Right,1,3,M
253185,Ahmad Al Mohaimeed,Saudi Arabia,Al Hazem,ROSHN Saudi League,CDM,24,181,74,57,59,34,49,52,57,65,Medium,Medium,Right,2,3,M
259357,Mohammed Al Oufi,Saudi Arabia,Abha Club,ROSHN Saudi League,LB,21,176,79,57,67,32,44,51,52,65,Medium,Medium,Left,2,2,M
254800,Noor Al Rashidi,Saudi Arabia,Damac FC,ROSHN Saudi League,CB,28,179,76,57,62,25,43,43,57,60,Low,Medium,Right,2,3,M
235479,Abdulrahman Al Riou,Saudi Arabia,Al Okhdood,ROSHN Saudi League,LB,29,189,75,57,67,28,46,52,56,65,Low,Medium,Left,2,2,M
208932,Abdullah Al Shammari,Saudi Arabia,Abha Club,ROSHN Saudi League,GK,32,186,80,57,58,55,52,58,45,56,Medium,Medium,Right,1,3,M
235710,Abdullah Al Yousif,Saudi Arabia,Al Raed,ROSHN Saudi League,LB,27,180,73,57,68,39,50,52,54,67,Medium,Medium,Left,2,3,M
275354,Nicolas Alavoine,Belgium,RWD Molenbeek,1A Pro League,GK,21,184,76,57,61,54,47,62,23,48,Medium,Medium,Right,1,3,M
267872,Noah Allen,United States,Inter Miami CF,MLS,LB,19,175,66,57,73,40,51,58,50,53,Medium,Medium,Left,2,2,M
276372,Ilyas Ansah,Germany,SC Paderborn 07,Bundesliga 2,ST,19,194,77,57,66,57,38,51,25,60,Medium,Medium,Right,2,3,M
259507,Rob Apter,Scotland,Tranmere Rovers,EFL League Two,CAM,20,175,58,57,65,47,51,59,43,39,Medium,Medium,Left,3,3,M
277532,Maleace Asamoah,England,Fleetwood Town,EFL League One,ST,21,183,79,57,77,55,48,60,29,59,Medium,Medium,Right,3,3,M
261156,Zach Awe,England,Southampton,EFL Championship,CB,19,192,75,57,56,29,42,47,58,54,Medium,Medium,Right,2,3,M
277072,Bilal Bafdili,Belgium,KV Mechelen,1A Pro League,CAM,19,167,65,57,69,41,57,64,38,43,Medium,Medium,Right,2,3,M
260844,Yunus Bahadır,Turkey,Alanyaspor,Trendyol Süper Lig,RB,21,180,70,57,65,29,44,57,54,51,Medium,Medium,Right,2,2,M
270997,Samson Baidoo,Austria,RB Salzburg,Ö. Bundesliga,CB,19,186,76,57,60,26,43,54,56,63,Medium,Medium,Right,2,3,M
262367,Jonathan Barden,England,Sutton United,EFL League Two,RB,31,180,80,57,69,37,48,55,53,66,Medium,Medium,Right,2,3,M
268615,Davis Bautista,Ecuador,Frankfurt,Bundesliga,CB,18,178,75,57,64,46,57,53,55,62,Medium,Medium,Left,2,3,M
276988,Alaa Bellaarouch,Morocco,Strasbourg,Ligue 1 Uber Eats,GK,21,188,75,57,56,54,58,59,31,60,Medium,Medium,Right,1,3,M
265987,Luca Bendel,Germany,Hallescher FC,3. Liga,GK,20,182,81,57,57,54,55,56,41,58,Medium,Medium,Right,1,3,M
265682,Adam Ingi Benediktsson,Iceland,IFK Göteborg,Allsvenskan,GK,21,196,89,57,57,53,52,60,37,58,Medium,Medium,Left,1,3,M
271181,Denis Benga,Romania,Univ. Craiova,SUPERLIGA,LB,18,175,60,57,74,32,47,52,52,50,Low,Medium,Left,2,2,M
238076,Matt Bersano,United States,Austin FC,MLS,GK,31,185,81,57,60,51,60,58,23,54,Medium,Medium,Right,1,1,M
277552,Tyler Bindon,United States,Reading,EFL League One,CB,18,188,84,57,60,30,37,39,57,66,Medium,Medium,Right,2,4,M
271704,Vladislav Blănuță,Moldova,FCU 1948,SUPERLIGA,ST,21,190,76,57,54,56,41,54,25,57,Medium,Low,Right,2,3,M
271955,Marc Bombardó,Spain,FC Andorra,LALIGA HYPERMOTION,CB,18,182,78,57,56,29,36,49,59,59,Medium,Medium,Right,2,3,M
271963,Pedro Borges,Portugal,Exeter City,EFL League One,CAM,18,185,67,57,73,47,51,59,48,66,High,High,Right,3,4,M
253403,Raphael Borges Rodrigues,Australia,Macarthur FC,A-League,LM,20,176,70,57,76,51,50,58,33,61,Medium,Medium,Right,3,3,M
273125,Théo Borne,France,Clermont Foot 63,Ligue 1 Uber Eats,GK,21,191,74,57,54,59,49,60,31,54,Medium,Medium,Right,1,3,M
266375,Ousseni Bouda,Burkina Faso,SJ Earthquakes,MLS,LM,23,180,79,57,73,50,50,62,20,50,High,Low,Right,2,3,M
242173,Johan Brannefalk,Sweden,Sligo Rovers,SSE Airtricity PD,RB,26,179,75,57,63,44,53,54,52,60,Medium,Medium,Right,2,3,M
240322,Harry Brockbank,England,St. Pats,SSE Airtricity PD,RB,25,180,73,57,58,26,46,53,55,66,Low,Medium,Right,2,3,M
238191,Charlie Brown,England,Morecambe,EFL League Two,ST,24,183,78,57,59,55,45,54,24,62,Medium,Medium,Left,2,3,M
239561,Lukas Browning-Lagerfeldt,Sweden,Sligo Rovers,SSE Airtricity PD,CDM,24,183,79,57,61,51,54,60,56,61,Medium,Medium,Right,2,4,M
260175,Daniel Bunk,Germany,Düsseldorf,Bundesliga 2,CAM,19,170,60,57,62,44,57,60,33,33,Medium,Medium,Right,2,2,M
259843,Byeon Jun Soo,Korea Republic,Daejeon Citizen,K League 1,CB,22,190,85,57,70,28,33,42,55,70,Medium,Medium,Right,2,3,M
267771,Evan Caffrey,Republic of Ireland,Shelbourne,SSE Airtricity PD,CM,20,178,74,57,63,55,55,59,53,61,Medium,Medium,Right,2,4,M
224687,Cao Kang,China PR,Nantong Zhiyun FC,CSL,CDM,30,185,84,57,63,49,54,54,52,64,Medium,Medium,Right,2,2,M
264651,Juan David Carabalí,Colombia,Deportes Tolima,Sudamericana,ST,20,180,70,57,75,56,49,57,22,59,Medium,Medium,Right,2,3,M
256324,Jarrod Carluccio,Australia,Perth Glory,A-League,RM,22,178,72,57,78,50,48,59,42,59,Medium,Medium,Left,3,3,M
258532,Conor Carty,Republic of Ireland,St. Pats,SSE Airtricity PD,ST,21,184,73,57,68,56,51,54,23,54,Medium,Medium,Right,2,2,M
277306,Arnau Casas,Spain,Sarpsborg 08,Eliteserien,CB,19,191,78,57,69,29,53,57,57,60,Medium,Medium,Right,2,3,M
272577,Orué Chacín,Venezuela,Monagas SC,Libertadores,GK,20,183,84,57,53,59,56,63,38,52,Medium,Medium,Right,1,3,M
270845,Miguel Chaiwa,Zambia,BSC Young Boys,CSSL,CDM,19,179,73,57,74,36,49,59,53,67,Medium,Medium,Right,2,3,M
